name,Tb (K),a_acc,a_don,a_heavy,a_nC,a_nN,a_nO,logP(o/w),TPSA,Weight
1781,514.59998,1,0,16,14,0,2,4.9790001,26.299999,228.37599
1782,580.16998,0,0,15,14,0,0,6.8670001,0,277.29001
1783,521.04999,0,0,14,14,0,0,8.9286003,0,198.394
1784,521.84998,0,0,14,14,0,0,8.9286003,0,198.394
1785,545.42999,1,1,15,14,1,0,5.3449998,12.03,213.409
1786,560.71997,0,0,15,15,0,0,5.0667,0,194.27699
1787,558.42999,0,0,15,15,0,0,5.0667,0,194.27699
1788,578.77002,0,0,15,15,0,0,5.1107001,0,194.27699
1789,556.37,0,0,15,15,0,0,5.2786999,0,196.293
1790,556.81,0,0,15,15,0,0,4.9246998,0,196.293
1791,572.40002,0,0,15,15,0,0,4.9966998,0,196.293
1792,560.42999,0,0,15,15,0,0,4.8527002,0,196.293
1793,564.01001,0,0,15,15,0,0,5.2377,0,196.293
1794,570.17999,0,0,15,15,0,0,5.2396998,0,196.293
1795,567.65997,0,0,15,15,0,0,5.0977001,0,196.293
1796,567.96997,0,0,15,15,0,0,5.0977001,0,196.293
1797,570.77002,0,0,15,15,0,0,5.0626998,0,196.293
1798,608.16998,1,1,16,15,0,1,5.0219998,20.23,212.29199
1799,516.29999,0,0,15,15,0,0,6.9081001,0,204.35699
1800,517.16998,0,0,15,15,0,0,6.8511,0,204.35699
1801,542.16998,1,1,16,15,0,1,4.9640002,20.23,220.35599
1802,554.48999,0,0,15,15,0,0,8.3855,0,208.38899
1803,564.41998,0,0,15,15,0,0,8.4694996,0,208.38899
1804,559.22998,0,0,15,15,0,0,8.3424997,0,208.38899
1805,595.16998,1,0,16,15,1,0,5.6830001,23.790001,223.40399
1806,552.34998,0,0,15,15,0,0,9.0474997,0,210.405
1807,553.06,0,0,15,15,0,0,9.0474997,0,210.405
1808,559.15002,0,0,15,15,0,0,9.1315002,0,210.405
1809,541.57001,0,0,15,15,0,0,8.9785004,0,210.405
1810,566.47998,1,0,16,15,0,1,5.9499998,17.07,226.40399
1811,565.83002,1,0,16,15,0,1,5.434,17.07,226.40399
1812,564.15002,1,0,16,15,0,1,5.467,17.07,226.40399
1813,563.34998,1,0,17,15,0,2,5.5929999,26.299999,242.403
1814,565.07001,1,0,17,15,0,2,5.5929999,26.299999,242.403
1815,577.5,1,0,17,15,0,2,5.5219998,26.299999,242.403
1816,595.16998,0,0,16,15,0,0,7.309,0,291.31699
1817,539.45001,0,0,15,15,0,0,9.5415001,0,212.42099
1818,583.37,1,1,16,15,1,0,5.6329999,26.02,227.43599
1819,566.15002,1,1,16,15,1,0,5.7160001,12.03,227.43599
1820,515.98999,1,0,16,15,1,0,5.684,3.24,227.43599
1821,605.58002,0,0,16,16,0,0,5.086,0,204.27199
1822,559.37,0,0,16,16,0,0,5.8916001,0,210.31999
1823,597.98999,0,0,16,16,0,0,5.5376,0,210.31999
1824,589.97998,0,0,16,16,0,0,5.6096001,0,210.31999
1825,612.59998,2,0,20,16,0,4,4.5799999,52.599998,278.34799
1826,585.27002,2,0,20,16,0,4,4.4120002,52.599998,278.34799
1827,569.82001,0,0,16,16,0,0,7.9239998,0,218.384
1828,562.65002,0,0,16,16,0,0,7.8520002,0,218.384
1829,557.15997,0,0,16,16,0,0,8.8936005,0,222.416
1830,563.42999,0,0,16,16,0,0,8.9983997,0,222.416
1831,578.79999,0,0,16,16,0,0,9.0824003,0,222.416
1832,568.37,0,0,16,16,0,0,8.9983997,0,222.416
1833,576.34003,0,0,16,16,0,0,8.9983997,0,222.416
1834,608.16998,1,0,17,16,1,0,6.125,23.790001,237.431
1835,567.16998,0,0,16,16,0,0,9.6604004,0,224.43199
1836,573.15002,0,0,16,16,0,0,9.7444,0,224.43199
1837,567.76001,1,0,18,16,0,2,6.0349998,26.299999,256.42999
1838,570.46997,1,0,18,16,0,2,5.8629999,26.299999,256.42999
1839,426.64999,1,0,18,16,0,2,5.9640002,26.299999,256.42999
1840,609.16998,0,0,17,16,0,0,7.7509999,0,305.34399
1841,598.22998,0,0,17,16,0,0,7.5450001,0,260.89301
1842,630.15002,0,0,17,16,0,0,8.1429996,0,352.34399
1843,554.75,0,0,16,16,0,0,10.1544,0,226.448
1844,549.92999,0,0,16,16,0,0,10.1544,0,226.448
1845,517.78998,0,0,16,16,0,0,9.7734003,0,226.448
1846,559.66998,1,0,17,16,0,1,6.5380001,9.2299995,242.44699
1847,575.15002,1,0,17,16,1,0,5.9840002,3.24,241.463
1848,581.03998,0,0,17,17,0,0,6.5044999,0,224.347
1849,601.35999,0,0,17,17,0,0,6.2224998,0,224.347
1850,580.42999,0,0,17,17,0,0,9.6113005,0,236.44299
1851,579.20001,0,0,17,17,0,0,9.6113005,0,236.44299
1852,594.96002,0,0,17,17,0,0,9.6953001,0,236.44299
1853,622.15002,1,0,18,17,1,0,6.5669999,23.790001,251.45799
1854,584.06,0,0,17,17,0,0,10.2733,0,238.459
1855,582.16998,0,0,17,17,0,0,10.2733,0,238.459
1856,524.66998,1,0,18,17,0,1,6.3509998,17.07,254.45799
1857,595.82001,1,0,18,17,0,1,6.8340001,17.07,254.45799
1858,690.15002,1,0,19,17,0,2,6.4060001,26.299999,270.457
1859,570.15002,0,0,17,17,0,0,10.7673,0,240.47499
1860,601.54999,1,1,18,17,0,1,6.7389998,20.23,256.474
1861,613.79999,1,1,18,17,1,0,6.5170002,26.02,255.48999
1862,716.5,0,0,18,18,0,0,5.5679998,0,228.29399
1863,710.89001,0,0,18,18,0,0,5.6440001,0,228.29399
1864,716.15002,0,0,18,18,0,0,5.7199998,0,228.29399
1865,650.15002,0,0,19,18,0,0,4.5050001,13.59,262.29199
1866,594.17999,0,0,18,18,0,0,7.1174002,0,238.37399
1867,589,0,0,18,18,0,0,6.5194001,0,238.37399
1868,603.03003,0,0,18,18,0,0,7.5672002,0,240.39
1869,597.16998,0,0,18,18,0,0,9.1498003,0,246.43799
1870,571.16998,0,0,18,18,0,0,8.5827999,0,246.43799
1871,532.09998,0,0,18,18,0,0,8.5987997,0,246.43799
1872,521.22998,0,0,18,18,0,0,8.5648003,0,246.43799
1873,551.16998,1,1,19,18,0,1,6.165,20.23,262.43698
1874,586.10999,0,0,18,18,0,0,10.1194,0,250.47
1875,591.77002,0,0,18,18,0,0,10.2242,0,250.47
1876,608.77002,1,0,19,18,1,0,7.0089998,23.790001,265.48499
1877,596.57001,0,0,18,18,0,0,10.8862,0,252.48599
1878,598.15002,0,0,18,18,0,0,10.9702,0,252.48599
1879,610.15002,1,0,19,18,0,1,7.276,17.07,268.48499
1880,606.15002,1,0,19,18,0,1,6.7600002,17.07,268.48499
1881,635.15002,0,0,19,18,0,0,8.6350002,0,333.39798
1882,623.83002,0,0,19,18,0,0,8.4289999,0,288.94699
1883,656.16998,0,0,19,18,0,0,9.0270004,0,380.39798
1884,584.83002,0,0,18,18,0,0,11.3802,0,254.502
1885,586.15002,0,0,18,18,0,0,11.3802,0,254.502
1886,607.82001,1,1,19,18,1,0,7.1129999,12.03,269.517
1887,539.03003,1,0,19,18,1,0,7.0100002,3.24,269.517
1888,635.77002,0,0,19,19,0,0,8.5700998,0,254.41699
1889,647.15002,1,0,20,19,1,0,7.4510002,23.790001,279.51199
1890,612.15997,0,0,19,19,0,0,11.4991,0,266.513
1891,609.77002,0,0,19,19,0,0,11.4991,0,266.513
1892,602.78003,0,0,19,19,0,0,11.4301,0,266.513
1893,616.15002,1,0,20,19,0,1,7.2020001,17.07,282.51199
1894,716.15002,1,0,21,19,0,2,7.29,26.299999,298.51099
1895,647.15002,0,0,20,19,0,0,9.0769997,0,347.42499
1896,599.15002,0,0,19,19,0,0,11.9931,0,268.52899
1897,600.15002,0,0,19,19,0,0,11.9931,0,268.52899
1898,632.79999,1,1,20,19,0,1,7.6230001,20.23,284.52798
1899,639.77002,1,1,20,19,1,0,7.401,26.02,283.54401
1900,620.15002,1,1,20,19,1,0,7.4840002,12.03,283.54401
1901,669,0,0,20,20,0,0,6.5577998,0,256.34799
1902,652,2,0,24,20,0,4,6.348,52.599998,334.45599
1903,627.15002,0,0,20,20,0,0,10.3756,0,274.492
1904,600.40002,0,0,20,20,0,0,11.3452,0,278.52399
1905,659.15002,1,0,21,20,1,0,7.8930001,23.790001,293.539
1906,621.77002,0,0,20,20,0,0,12.112,0,280.54001
1907,659.15002,0,0,21,20,0,0,9.5190001,0,361.452
1908,613.15002,0,0,20,20,0,0,12.606,0,282.556
1909,656.15997,0,0,21,20,0,0,9.21,38.799999,314.62201
1910,656.15002,1,1,21,20,1,0,7.8429999,26.02,297.57098
1911,633.82001,1,1,21,20,1,0,7.9970002,12.03,297.57098
1912,610.82001,1,0,21,20,1,0,7.5500002,3.24,297.57098
1913,637.10999,0,0,21,21,0,0,12.7249,0,294.56699
1914,630.91998,0,0,21,21,0,0,13.3029,0,296.58301
1915,603.15002,1,0,22,21,1,0,8.3360004,3.24,311.59799
1916,652.15997,0,0,22,22,0,0,13.3378,0,308.59399
1917,624,1,0,24,22,0,2,8.6029997,26.299999,340.59198
1918,681.15002,0,0,23,22,0,0,10.403,0,389.50598
1919,641.83002,0,0,22,22,0,0,13.9158,0,310.60999
1920,680.15002,1,1,23,22,1,0,8.7270002,26.02,325.625
1921,662.15002,0,0,23,23,0,0,12.2143,0,316.573
1922,599.16998,0,0,23,23,0,0,13.5807,0,322.621
1923,646.06,0,0,23,23,0,0,14.5287,0,324.63699
1924,675.15002,0,0,24,24,0,0,14.5636,0,336.64798
1925,701.15002,0,0,25,24,0,0,11.287,0,417.56
1926,646.38,0,0,24,24,0,0,15.1416,0,338.664
1927,673.15002,1,0,25,24,1,0,9.5200005,3.24,353.67899
1928,685.15002,0,0,25,25,0,0,15.1765,0,350.67499
1929,675.07001,0,0,25,25,0,0,15.7545,0,352.69098
1930,715.46997,0,0,26,26,0,0,8.3937998,0,332.44598
1931,679.15002,0,0,26,26,0,0,15.1274,0,362.686
1932,695.15002,0,0,26,26,0,0,15.7894,0,364.702
1933,720.15002,0,0,27,26,0,0,12.171,0,445.61398
1934,695.15002,1,1,27,26,1,0,10.649,12.03,381.733
1935,737.15002,0,0,29,28,0,0,13.055,0,473.668
1936,704.83002,0,0,28,28,0,0,17.593201,0,394.772
1937,713.96997,0,0,29,29,0,0,18.2061,0,408.79898
1938,769.15002,0,0,33,32,0,0,14.823,0,529.776
1939,739.72998,0,0,32,32,0,0,20.0448,0,450.88
1940,746.15002,1,1,33,32,1,0,13.301,12.03,465.89499
1941,763.16998,0,0,35,35,0,0,21.883499,0,492.961
1942,774.15002,1,1,37,36,1,0,15.069,12.03,522.00299
1943,721.15002,1,0,37,36,1,0,14.966,3.24,522.00299
1944,777.15002,0,0,37,37,0,0,23.109301,0,521.01501
1945,784.15002,0,0,38,38,0,0,23.7222,0,535.04199
1946,794.15002,0,0,39,39,0,0,23.6731,0,547.05298
1947,791.15002,0,0,39,39,0,0,24.3351,0,549.06897
1948,804.15002,0,0,41,41,0,0,25.5609,0,577.12299
1949,810.15002,0,0,42,42,0,0,26.1738,0,591.14996
1950,757.15002,1,0,43,42,1,0,17.618,3.24,606.16498
1951,821.15002,0,0,44,44,0,0,27.399599,0,619.20398
1952,843.15002,0,0,48,48,0,0,29.8512,0,675.31201
1953,789.15002,1,0,49,48,1,0,20.27,3.24,690.32697
1954,852.15002,0,0,50,50,0,0,31.077,0,703.36597
1955,893.15002,0,0,60,60,0,0,37.206001,0,843.63599
1956,978.15002,0,0,94,94,0,0,58.044601,0,1320.554
1957,184.69,2,0,3,0,2,1,-0.87300003,29.43,44.013
1958,194.69,2,0,3,1,0,2,-0.56099999,34.139999,44.008999
1959,423.35001,2,2,2,0,0,2,-0.70999998,40.459999,34.014
1960,223,2,0,3,1,0,1,0.093000002,49.16,60.076
1961,199.3,2,0,6,0,2,0,1.01384,6.48,104.006
1962,330.95001,0,0,20,6,0,0,5.8871999,0,338.03799
1963,355.70001,0,0,23,7,0,0,6.9051199,0,388.04498
1964,483.75,0,0,9,3,0,0,4.3334398,0,248.75099
1965,322.04999,1,0,10,3,0,1,2.3366799,9.2299995,184.491
1966,329.95001,1,0,10,3,0,1,2.3497601,9.2299995,184.491
1967,361.20001,1,0,6,5,0,1,1.182,9.2299995,86.133995
1968,358.92001,1,0,6,5,0,1,0.61000001,9.2299995,84.117996
1969,342.54999,2,2,13,5,0,2,1.78552,37.299999,208.05699
1970,239.75999,1,1,1,0,1,0,-0.061999999,0,17.031
1971,373.17001,1,1,1,0,0,1,-0.061999999,0,18.014999
1972,413.60001,1,1,6,5,0,1,1.133,20.23,86.133995
1973,347,1,1,6,2,0,1,0.35876,20.23,100.03899
1974,487,3,1,10,7,0,3,0.13874,38.689999,148.202
1975,367.57001,0,0,10,6,0,0,2.5120001,0,150.07399
1976,356.85001,0,0,10,6,0,0,2.5880001,0,150.07399
1977,363.12,0,0,10,6,0,0,2.5880001,0,150.07399
1978,358,0,0,11,6,0,0,2.7,0,168.064
1979,377.20001,0,0,15,7,0,0,3.59376,0,236.06099
1980,390.26999,0,0,12,7,0,0,2.957,0,182.09099
1981,416.07001,1,1,12,6,0,1,2.3510001,20.23,184.06299
1982,319.26001,2,0,3,1,0,0,0.74699998,64.18,76.143005
1983,292.69,0,1,1,0,0,0,0.59299999,0,20.005999
1984,188.12,0,0,1,0,0,0,1.0319999,0,36.460999
1985,298.97,1,0,2,1,1,0,-0.121,23.790001,27.025999
1986,263.16,2,0,3,0,0,2,-1.084,34.139999,64.064003
1987,317.95001,3,0,4,0,0,3,-1.4579999,51.209999,80.063004
1988,286,1,0,3,1,1,0,0.53100002,23.790001,61.471001
1989,280.73999,1,0,4,1,0,1,1.53936,17.07,98.916
1990,341.76999,2,0,5,0,0,2,1.15036,34.139999,134.97
1991,189.69,1,0,4,1,0,1,0.85192001,17.07,66.005997
1992,398.94,0,0,13,1,4,8,1.015,183.28,196.03099
1993,398.94,0,0,13,1,4,8,1.015,183.28,196.03099
1994,374.57001,1,1,1,0,0,1,-0.061999999,0,18.014999
1995,200.77,0,0,4,0,1,2,0.69999999,45.82,65.002998
1996,229.07001,0,0,5,0,1,3,0.84200001,55.049999,81.001999
1997,128.23,0,0,3,0,0,1,1.0469199,9.2299995,53.994999
1998,216.10001,0,0,4,0,0,2,1.202,18.459999,69.993996
1999,267.75,2,0,3,0,1,1,1.223,29.43,65.459
2000,144.17,1,0,4,0,1,0,0.93976003,3.24,71.000999
2001,171.62,0,0,4,0,0,0,1.04276,13.59,87.968002
2002,232.7,0,0,5,0,0,0,1.81952,0,108.058
2003,229.57001,1,0,4,0,0,1,-0.13008,36.279999,86.060997
2004,388.09,2,1,4,2,1,1,0.417,32.59,59.068001
2005,338.10999,0,0,5,4,0,0,1.857,0,90.553001
2006,385.17001,1,1,7,6,0,1,1.235,20.23,100.161
2007,380.67001,0,0,8,8,0,0,4.5321999,0,112.216
2008,419.94,0,0,9,9,0,0,2.8761001,0,120.195
2009,330.87,0,0,4,3,0,0,1.15,0,74.509995
2010,321.14999,1,0,4,3,0,1,0.29800001,9.2299995,58.079998
2011,372.14999,1,0,6,5,0,1,0.88300002,17.07,84.117996
2012,395.32001,1,0,6,5,0,1,0.741,17.07,84.117996
2013,390.87,0,0,8,8,0,0,5.2512002,0,114.23199
2014,391.69,0,0,8,8,0,0,5.2512002,0,114.23199
2015,463.17001,2,1,10,8,1,1,1.079,23.469999,145.246
2016,522.70001,1,0,13,11,0,2,3.244,26.299999,178.231
2017,524.27002,0,0,14,14,0,0,8.3655996,0,196.37799
2018,558.01001,0,0,16,16,0,0,9.5914001,0,224.43199
2019,588.15997,0,0,18,18,0,0,10.8172,0,252.48599
2020,488.57001,4,0,11,6,0,4,0.61799997,44.759998,182.15599
2021,453,1,2,4,1,2,0,-0.92900002,84.129997,76.123001
2022,250.07001,1,1,3,0,1,0,0.80192,12.03,53.010998
2023,167.42999,2,0,4,0,2,0,-1.848,24.719999,66.009995
2024,274.51999,0,0,4,4,0,0,1.8696001,0,56.107998
2025,372.48999,1,1,5,4,0,1,1.013,20.23,74.123001
2026,401.47,1,1,6,5,0,1,1.351,20.23,88.150002
2027,390.60001,1,0,7,6,0,1,1.3839999,17.07,100.161
2028,358.14001,0,0,5,4,0,0,2.3299999,38.799999,90.190002
2029,315.10999,0,0,5,5,0,0,2.5764999,0,68.118996
2030,449.23999,0,0,9,9,0,0,3.3087001,0,120.195
2031,517.71997,0,0,11,11,0,0,3.5948999,0,142.201
2032,335.01001,0,0,4,3,0,0,1.4,0,120.977
2033,392.56,2,2,5,3,2,0,-1.08,52.040001,74.126999
2034,401.34,0,0,6,4,0,0,2.2850001,0,124.99799
2035,376.54999,1,0,5,4,0,1,0.815,17.07,70.090996
2036,354.29999,1,0,5,4,0,1,0.63300002,17.07,70.090996
2037,357.82999,0,0,5,4,0,0,1.614,0,90.553001
2038,432.59,0,0,6,4,0,0,2.734,0,215.916
2039,504.5,2,2,6,4,0,2,-0.454,40.459999,88.105995
2040,341.79001,0,0,5,4,0,0,2.2609999,0,92.569
2041,393.17999,0,0,5,4,0,0,3.0309999,0,184.02
2042,412.91,0,0,7,4,1,2,1.604,45.82,103.12099
2043,465.19,2,2,6,4,0,2,-0.022,40.459999,90.122002
2044,454.62,2,2,6,4,0,2,-0.17399999,40.459999,90.122002
2045,336.09,1,1,5,4,1,0,0.79100001,26.02,73.139
2046,308.95999,0,0,5,5,0,0,2.5155001,0,70.135002
2047,365.32001,1,0,6,5,0,1,1.4579999,17.07,86.133995
2048,385.87,1,1,6,5,0,1,1.3710001,20.23,88.150002
2049,339.17001,1,0,6,5,1,0,0.97000003,3.24,87.166
2050,491.73001,0,0,9,6,0,0,3.678,0,181.44899
2051,402.57999,1,0,7,6,1,0,1.1039,12.89,93.128998
2052,354.48001,0,0,6,6,0,0,2.8554001,0,82.145996
2053,481.14999,0,0,8,6,0,0,3.618,0,243.97
2054,379.29999,1,0,7,6,0,1,1.298,17.07,100.161
2055,440.66,1,0,8,7,0,1,1.353,17.07,112.172
2056,371.17001,0,0,7,7,0,0,3.7413001,0,98.188995
2057,444.85999,1,1,8,7,0,1,1.933,20.23,114.188
2058,439.85001,1,1,8,7,0,1,1.933,20.23,114.188
2059,432.28,1,1,8,7,0,1,2.339,20.23,116.20399
2060,436.82001,1,1,8,7,0,1,2.2349999,20.23,116.20399
2061,444.70001,1,1,8,7,0,1,2.2349999,20.23,116.20399
2062,444.89999,1,1,8,7,0,1,2.2349999,20.23,116.20399
2063,420.64999,1,1,8,7,0,1,2.427,20.23,116.20399
2064,520.09998,0,0,10,8,0,0,3.358,0,175.058
2065,490.06,1,1,9,8,0,1,2.1900001,20.23,122.167
2066,394.23999,0,0,8,8,0,0,4.6732001,0,112.216
2067,452.98999,1,1,9,8,0,1,2.7809999,20.23,130.231
2068,450.89999,1,1,9,8,0,1,2.9530001,20.23,130.231
2069,449.64999,1,1,9,8,0,1,2.9530001,20.23,130.231
2070,459.23001,1,1,9,8,0,1,2.677,20.23,130.231
2071,460.32001,1,1,9,8,0,1,2.677,20.23,130.231
2072,438.64999,0,0,9,9,0,0,3.2967,0,118.179
2073,412.5,0,0,9,9,0,0,5.2020998,0,126.243
2074,468.32999,1,1,10,9,0,1,3.223,20.23,144.258
2075,468,1,1,10,9,0,1,3.395,20.23,144.258
2076,532.45001,0,0,11,10,0,0,3.7179999,0,162.619
2077,446.42999,0,0,10,10,0,0,3.7636001,0,132.20599
2078,446.48999,0,0,10,10,0,0,4.1746001,0,134.222
2079,506,1,1,11,10,0,1,3.0739999,20.23,150.22099
2080,461.82999,0,0,10,10,0,0,5.4050002,0,138.254
2081,543.09998,2,2,12,10,0,2,3.49,37.299999,172.26799
2082,503.88,1,1,11,10,0,1,3.645,20.23,158.285
2083,486.92999,1,1,11,10,0,1,3.665,20.23,158.285
2084,469.39999,1,1,11,10,0,1,3.7179999,20.23,158.285
2085,488.72,1,1,12,11,0,1,3.6229999,20.23,164.248
2086,518.42999,1,1,12,11,0,1,4.0869999,20.23,172.312
2087,477.04999,0,0,12,12,0,0,5.2154002,0,162.276
2088,577.20001,0,0,16,16,0,0,5.4656,0,210.31999
2089,213.14999,0,0,1,0,0,0,-0.061999999,0,34.082001
2090,169.47,0,0,2,2,0,0,1.3118,0,28.053999
2091,284.60999,0,0,4,4,0,0,2.1345999,0,54.091999
2092,300.12,0,0,4,4,0,0,1.6298,0,54.091999
2093,313.31,0,0,5,5,0,0,2.1517,0,68.118996
2094,277.5,0,0,4,4,0,0,1.5998,0,52.076
2095,649.45001,0,0,18,18,0,0,5.8629999,0,230.31
2096,434.13,1,1,7,6,0,1,1.575,20.23,100.161
2097,470.54999,2,2,4,2,0,2,-1.098,40.459999,62.067997
2098,475.10999,1,1,8,7,0,1,1.896,20.23,108.14
2099,282.95001,1,0,4,3,0,1,0.54900002,9.2299995,60.096001
2100,328.32999,1,0,6,5,0,1,1.418,9.2299995,88.150002
2101,294,1,0,3,2,0,1,0.171,17.07,44.052998
2102,321.12,1,0,4,3,0,1,0.64600003,17.07,58.079998
2103,347.98001,1,0,5,4,0,1,1.0880001,17.07,72.106995
2104,376.04999,1,0,6,5,0,1,1.53,17.07,86.133995
2105,425.98001,1,0,8,7,0,1,2.414,17.07,114.188
2106,466.10999,1,0,10,9,0,1,3.2980001,17.07,142.242
2107,428.79999,1,0,7,6,0,1,0.995,17.07,98.144997
2108,436.84,2,2,6,4,0,2,0.838,37.299999,88.105995
2109,412.87,2,0,7,4,0,3,0.162,43.369999,102.089
2110,357.01999,1,1,7,6,1,0,1.505,12.03,101.193
2111,276.79999,0,0,2,1,0,0,1.05,0,94.938995
2112,285.47,0,0,3,2,0,0,1.1849999,0,64.514999
2113,77.370003,2,0,2,0,2,0,-0.398,47.580002,28.014
2114,90.199997,2,0,2,0,0,2,0.23800001,34.139999,31.997999
2115,239.27,0,0,2,0,0,0,1.796,0,70.905998
2116,457.54001,0,0,2,0,0,0,2.9920001,0,253.808
2117,294.31,0,0,6,0,2,4,0.48199999,91.639999,92.009995
2118,81.699997,1,0,2,1,0,1,0.088,0,28.009998
2119,279.95001,2,0,5,3,0,2,0.62099999,34.139999,68.030998
2120,221.33,0,0,3,1,0,0,0.61691999,0,52.022999
2121,462.64999,0,0,5,1,0,0,3.2451601,0,331.62698
2122,434.34,0,0,7,2,0,0,2.90044,0,202.295
2123,458,0,0,8,2,0,0,3.30616,0,236.73999
2124,351.59,0,0,5,4,0,0,2.2409999,0,92.569
2125,336.45001,0,0,6,6,0,0,4.0254002,0,86.178001
2126,238.58,0,0,3,3,0,0,1.8557,0,40.064999
2127,299.12,0,0,5,5,0,0,2.5565,0,68.118996
2128,281.22,0,0,4,4,0,0,1.5388,0,54.091999
2129,240.89,0,0,3,3,0,0,1.7767,0,42.080997
2130,504.75,0,0,11,11,0,0,4.2795,0,148.24899
2131,537.40997,0,0,13,13,0,0,4.1248999,0,168.239
2132,487.73001,2,2,5,3,0,2,-0.65600002,40.459999,76.095001
2133,478.23001,1,1,8,7,0,1,1.3839999,20.23,108.14
2134,459.25,2,2,7,5,0,2,1.28,37.299999,102.133
2135,227.67,1,0,3,2,0,1,0.60900003,17.07,42.036999
2136,452.04999,1,0,8,7,0,1,1.8329999,17.07,106.124
2137,350.64999,1,1,5,4,1,0,0.77100003,26.02,73.139
2138,575.15002,0,1,13,12,1,0,3.2880001,12.03,169.22699
2139,296.48999,0,0,5,1,0,0,2.9079599,0,209.815
2140,345.32999,2,2,7,2,0,2,0.55776,37.299999,114.022
2141,312,2,0,4,2,1,1,0.87900001,29.43,57.051998
2142,443.91,2,2,4,2,1,1,-1.3200001,46.25,61.084
2143,390.38,2,2,4,2,2,0,-1.5420001,52.040001,60.099998
2144,236.22,0,0,11,3,0,0,2.8334401,0,188.017
2145,342.67999,1,0,5,3,1,1,-0.45699999,26.030001,69.062996
2146,319.87,1,0,5,3,0,2,0.40400001,26.299999,72.062996
2147,393.76999,0,0,5,3,0,0,1.84,0,112.987
2148,278.42999,1,0,4,3,0,1,0.44999999,9.2299995,58.079998
2149,344.10001,0,0,4,3,0,0,2.0050001,0,122.993
2150,389.01001,2,0,6,4,2,0,-0.36247,25.780001,80.089996
2151,402.97,0,1,5,4,1,0,0.676,15.79,67.090996
2152,275.57001,0,0,4,4,0,0,1.4416,0,54.091999
2153,514.72998,1,0,7,4,0,3,0.58099997,35.529999,102.089
2154,350.94,0,0,5,4,0,0,1.55,0,90.553001
2155,422.38,0,0,6,4,0,0,2.6789999,0,215.916
2156,559.40002,2,0,7,4,0,2,-0.017999999,34.139999,120.172
2157,374.75,0,0,5,4,0,0,2.447,0,137.02
2158,359.67999,1,1,5,4,1,0,0.43099999,12.03,71.123001
2159,501.82999,2,2,6,4,0,2,-0.214,40.459999,90.122002
2160,456.85001,2,2,6,4,0,2,-0.17399999,40.459999,90.122002
2161,431.67001,2,2,6,4,2,0,-0.65799999,52.040001,88.153999
2162,479.72,3,3,7,4,3,0,-1.933,64.07,103.169
2163,480.17001,2,0,8,5,1,2,-0.024,50.09,113.116
2164,364.82001,0,0,6,5,1,0,0.95700002,4.3600001,83.133995
2165,511.5,2,0,8,5,1,2,-0.71700001,29.540001,115.132
2166,355.95001,1,0,7,5,0,2,1.372,26.299999,102.133
2167,361.76999,1,0,7,5,0,2,0.98799998,26.299999,102.133
2168,414.91,0,0,6,5,0,0,1.818,0,102.201
2169,392.23001,1,1,6,5,0,1,1.627,20.23,88.150002
2170,512.15002,2,2,7,5,0,2,0.228,40.459999,104.14899
2171,453.10001,0,0,8,6,0,0,3.0880001,0,147.004
2172,545.07001,0,1,9,6,1,0,2.4530001,26.02,162.019
2173,550.88,2,2,8,6,0,2,1.327,40.459999,110.112
2174,344.06,0,0,6,6,0,0,2.5834,0,82.145996
2175,332.60999,0,0,6,6,0,0,2.8153999,0,82.145996
2176,354.79001,0,0,6,6,0,0,2.8554001,0,82.145996
2177,458.79001,2,0,10,6,0,4,0.26174,52.599998,146.142
2178,389.85001,1,0,8,6,0,2,1.498,26.299999,116.16
2179,520.60999,2,2,8,6,0,2,0.67000002,40.459999,118.17599
2180,393.63,2,0,8,6,0,2,0.55974001,18.459999,118.17599
2181,439.23001,2,0,9,7,1,1,2.533,29.43,119.123
2182,435.42999,0,0,8,7,0,0,2.796,0,126.586
2183,473.38,0,1,8,7,1,0,1.53,26.02,107.156
2184,473.69,0,1,8,7,1,0,1.5319999,26.02,107.156
2185,368.78,0,0,7,7,0,0,2.6422999,0,94.156998
2186,380.03,0,0,7,7,0,0,3.5344999,0,96.172997
2187,362.69,0,0,7,7,0,0,3.4282999,0,96.172997
2188,420.14001,1,0,9,7,0,2,2.118,26.299999,128.17099
2189,615.22998,4,4,11,7,0,4,0.80199999,74.599998,160.16899
2190,391.94,0,0,7,7,0,0,4.2283001,0,98.188995
2191,365,0,0,7,7,0,0,4.6382999,0,100.205
2192,601.65002,2,1,10,8,0,2,1.451,37.299999,136.14999
2193,477.69,1,1,9,8,0,1,2.369,20.23,122.167
2194,491.59,1,1,9,8,0,1,2.408,20.23,122.167
2195,484.12,1,1,9,8,0,1,2.2290001,20.23,122.167
2196,484.32001,1,1,9,8,0,1,2.2290001,20.23,122.167
2197,500.25,1,1,9,8,0,1,2.2290001,20.23,122.167
2198,494.88,1,1,9,8,0,1,2.3050001,20.23,122.167
2199,471.59,0,1,9,8,1,0,2.0009999,15.79,123.199
2200,399.57999,0,0,8,8,0,0,4.6732001,0,112.216
2201,392.89999,0,0,8,8,0,0,4.3232002,0,112.216
2202,383.66,0,0,8,8,0,0,4.2182002,0,112.216
2203,375.17001,0,0,8,8,0,0,4.2431998,0,112.216
2204,381.13,0,0,8,8,0,0,4.1342001,0,112.216
